timestamp,value
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.500107
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.497559
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.508168
2025-03-22T01:13:04Z,0.539185
